order_id,order_date,product_id,product_name,category,region,customer_segment,list_price,selling_price,discount_percent,unit_cost,quantity_sold,revenue,gross_profit,gross_margin_percent
3941,2024-12-18,P010,Webcam,Accessories,South,Small Business,120,114.0,5,70,9,1026.0,396.0,38.6
3942,2024-06-13,P005,Office Chair,Furniture,South,Enterprise,250,187.5,25,140,9,1687.5,427.5,25.33
3943,2024-08-22,P006,Standing Desk,Furniture,South,Small Business,600,570.0,5,390,3,1710.0,540.0,31.58
3944,2024-12-03,P005,Office Chair,Furniture,South,Small Business,250,200.0,20,140,9,1800.0,540.0,30.0
3945,2024-11-22,P005,Office Chair,Furniture,West,Consumer,250,250.0,0,140,2,500.0,220.0,44.0
3946,2024-06-23,P005,Office Chair,Furniture,South,Consumer,250,237.5,5,140,10,2375.0,975.0,41.05
3947,2024-12-02,P001,Laptop Basic,Electronics,East,Small Business,700,595.0,15,480,8,4760.0,920.0,19.33
3948,2024-02-15,P001,Laptop Basic,Electronics,East,Consumer,700,560.0,20,480,11,6160.0,880.0,14.29
3949,2024-09-16,P005,Office Chair,Furniture,East,Small Business,250,237.5,5,140,1,237.5,97.5,41.05
3950,2024-01-07,P004,Keyboard,Accessories,West,Small Business,65,65.0,0,30,11,715.0,385.0,53.85
3951,2024-08-26,P007,Monitor 24 inch,Electronics,West,Small Business,180,162.0,10,110,10,1620.0,520.0,32.1
3952,2024-12-13,P009,Headset,Accessories,West,Enterprise,90,76.5,15,45,13,994.5,409.5,41.18
3953,2024-09-29,P009,Headset,Accessories,South,Consumer,90,81.0,10,45,3,243.0,108.0,44.44
3954,2024-08-05,P001,Laptop Basic,Electronics,West,Consumer,700,700.0,0,480,9,6300.0,1980.0,31.43
3955,2024-05-17,P004,Keyboard,Accessories,West,Small Business,65,58.5,10,30,2,117.0,57.0,48.72
3956,2024-08-27,P005,Office Chair,Furniture,East,Consumer,250,212.5,15,140,9,1912.5,652.5,34.12
3957,2024-10-06,P004,Keyboard,Accessories,South,Consumer,65,55.25,15,30,11,607.75,277.75,45.7
3958,2024-03-24,P006,Standing Desk,Furniture,North,Consumer,600,510.0,15,390,5,2550.0,600.0,23.53
3959,2024-11-16,P001,Laptop Basic,Electronics,West,Small Business,700,595.0,15,480,7,4165.0,805.0,19.33
3960,2024-01-13,P010,Webcam,Accessories,East,Consumer,120,102.0,15,70,8,816.0,256.0,31.37
3961,2024-06-25,P006,Standing Desk,Furniture,North,Enterprise,600,540.0,10,390,3,1620.0,450.0,27.78
3962,2024-05-30,P007,Monitor 24 inch,Electronics,North,Small Business,180,171.0,5,110,9,1539.0,549.0,35.67
3963,2024-10-12,P009,Headset,Accessories,South,Consumer,90,85.5,5,45,2,171.0,81.0,47.37
3964,2024-01-17,P004,Keyboard,Accessories,North,Enterprise,65,58.5,10,30,7,409.5,199.5,48.72
3965,2024-10-04,P004,Keyboard,Accessories,East,Consumer,65,61.75,5,30,13,802.75,412.75,51.42
3966,2024-04-02,P008,Monitor 32 inch,Electronics,East,Enterprise,350,315.0,10,230,8,2520.0,680.0,26.98
3967,2024-05-07,P005,Office Chair,Furniture,North,Enterprise,250,212.5,15,140,4,850.0,290.0,34.12
3968,2024-02-14,P003,Wireless Mouse,Accessories,East,Small Business,40,36.0,10,18,4,144.0,72.0,50.0
3969,2024-04-08,P003,Wireless Mouse,Accessories,South,Small Business,40,36.0,10,18,3,108.0,54.0,50.0
3970,2024-02-03,P005,Office Chair,Furniture,South,Enterprise,250,225.0,10,140,9,2025.0,765.0,37.78
3971,2024-12-06,P010,Webcam,Accessories,South,Enterprise,120,120.0,0,70,4,480.0,200.0,41.67
3972,2024-03-09,P005,Office Chair,Furniture,South,Small Business,250,187.5,25,140,10,1875.0,475.0,25.33
3973,2024-04-08,P005,Office Chair,Furniture,West,Small Business,250,225.0,10,140,8,1800.0,680.0,37.78
3974,2024-08-18,P001,Laptop Basic,Electronics,South,Small Business,700,630.0,10,480,2,1260.0,300.0,23.81
3975,2024-05-22,P009,Headset,Accessories,North,Consumer,90,81.0,10,45,2,162.0,72.0,44.44
3976,2024-11-02,P007,Monitor 24 inch,Electronics,North,Small Business,180,153.0,15,110,5,765.0,215.0,28.1
3977,2024-04-18,P003,Wireless Mouse,Accessories,East,Small Business,40,36.0,10,18,7,252.0,126.0,50.0
3978,2024-10-03,P007,Monitor 24 inch,Electronics,North,Consumer,180,153.0,15,110,11,1683.0,473.0,28.1
3979,2024-03-17,P009,Headset,Accessories,South,Small Business,90,90.0,0,45,9,810.0,405.0,50.0
3980,2024-11-18,P001,Laptop Basic,Electronics,East,Consumer,700,665.0,5,480,10,6650.0,1850.0,27.82
3981,2024-06-17,P003,Wireless Mouse,Accessories,West,Enterprise,40,40.0,0,18,7,280.0,154.0,55.0
3982,2024-12-21,P004,Keyboard,Accessories,North,Enterprise,65,65.0,0,30,3,195.0,105.0,53.85
3983,2024-01-20,P010,Webcam,Accessories,South,Small Business,120,108.0,10,70,9,972.0,342.0,35.19
3984,2024-05-26,P010,Webcam,Accessories,West,Consumer,120,108.0,10,70,8,864.0,304.0,35.19
3985,2024-07-23,P008,Monitor 32 inch,Electronics,South,Enterprise,350,280.0,20,230,6,1680.0,300.0,17.86
3986,2024-10-27,P001,Laptop Basic,Electronics,East,Consumer,700,665.0,5,480,8,5320.0,1480.0,27.82
3987,2024-01-12,P005,Office Chair,Furniture,South,Enterprise,250,225.0,10,140,5,1125.0,425.0,37.78
3988,2024-01-20,P001,Laptop Basic,Electronics,West,Enterprise,700,665.0,5,480,5,3325.0,925.0,27.82
3989,2024-04-19,P008,Monitor 32 inch,Electronics,West,Enterprise,350,262.5,25,230,9,2362.5,292.5,12.38
3990,2024-01-09,P006,Standing Desk,Furniture,East,Small Business,600,540.0,10,390,9,4860.0,1350.0,27.78
3991,2024-11-12,P005,Office Chair,Furniture,North,Small Business,250,225.0,10,140,3,675.0,255.0,37.78
3992,2024-09-17,P001,Laptop Basic,Electronics,East,Small Business,700,630.0,10,480,7,4410.0,1050.0,23.81
3993,2024-06-08,P005,Office Chair,Furniture,South,Consumer,250,250.0,0,140,6,1500.0,660.0,44.0
3994,2024-05-07,P009,Headset,Accessories,West,Small Business,90,81.0,10,45,12,972.0,432.0,44.44
3995,2024-04-07,P007,Monitor 24 inch,Electronics,East,Small Business,180,162.0,10,110,10,1620.0,520.0,32.1
3996,2024-04-22,P001,Laptop Basic,Electronics,West,Enterprise,700,560.0,20,480,10,5600.0,800.0,14.29
3997,2024-01-04,P001,Laptop Basic,Electronics,West,Consumer,700,595.0,15,480,6,3570.0,690.0,19.33
3998,2024-07-12,P008,Monitor 32 inch,Electronics,West,Enterprise,350,315.0,10,230,4,1260.0,340.0,26.98
3999,2024-02-29,P009,Headset,Accessories,North,Consumer,90,85.5,5,45,5,427.5,202.5,47.37
4000,2024-03-04,P001,Laptop Basic,Electronics,South,Enterprise,700,700.0,0,480,11,7700.0,2420.0,31.43
4001,2024-09-05,P006,Standing Desk,Furniture,West,Enterprise,600,540.0,10,390,4,2160.0,600.0,27.78
4002,2024-06-03,P005,Office Chair,Furniture,East,Consumer,250,250.0,0,140,13,3250.0,1430.0,44.0
4003,2024-03-17,P003,Wireless Mouse,Accessories,West,Consumer,40,36.0,10,18,8,288.0,144.0,50.0
4004,2024-01-02,P010,Webcam,Accessories,North,Small Business,120,90.0,25,70,13,1170.0,260.0,22.22
4005,2024-02-14,P007,Monitor 24 inch,Electronics,South,Consumer,180,171.0,5,110,11,1881.0,671.0,35.67
4006,2024-04-08,P004,Keyboard,Accessories,South,Small Business,65,52.0,20,30,2,104.0,44.0,42.31
4007,2024-07-27,P006,Standing Desk,Furniture,East,Small Business,600,570.0,5,390,5,2850.0,900.0,31.58
4008,2024-10-18,P001,Laptop Basic,Electronics,West,Enterprise,700,665.0,5,480,9,5985.0,1665.0,27.82
4009,2024-07-01,P006,Standing Desk,Furniture,West,Small Business,600,600.0,0,390,6,3600.0,1260.0,35.0
4010,2024-06-12,P002,Laptop Pro,Electronics,East,Consumer,1200,1020.0,15,850,9,9180.0,1530.0,16.67
4011,2024-07-26,P003,Wireless Mouse,Accessories,East,Enterprise,40,30.0,25,18,15,450.0,180.0,40.0
4012,2024-08-15,P010,Webcam,Accessories,East,Consumer,120,108.0,10,70,13,1404.0,494.0,35.19
4013,2024-07-02,P006,Standing Desk,Furniture,North,Consumer,600,570.0,5,390,15,8550.0,2700.0,31.58
4014,2024-07-28,P006,Standing Desk,Furniture,West,Enterprise,600,420.0,30,390,6,2520.0,180.0,7.14
4015,2024-05-05,P009,Headset,Accessories,North,Enterprise,90,67.5,25,45,14,945.0,315.0,33.33
4016,2024-01-23,P007,Monitor 24 inch,Electronics,South,Enterprise,180,135.0,25,110,6,810.0,150.0,18.52
4017,2024-08-17,P003,Wireless Mouse,Accessories,South,Consumer,40,36.0,10,18,7,252.0,126.0,50.0
4018,2024-08-01,P009,Headset,Accessories,West,Small Business,90,76.5,15,45,9,688.5,283.5,41.18
4019,2024-06-29,P002,Laptop Pro,Electronics,North,Consumer,1200,1020.0,15,850,8,8160.0,1360.0,16.67
4020,2024-04-11,P005,Office Chair,Furniture,West,Small Business,250,237.5,5,140,13,3087.5,1267.5,41.05
4021,2024-10-20,P006,Standing Desk,Furniture,West,Consumer,600,480.0,20,390,13,6240.0,1170.0,18.75
4022,2024-12-08,P010,Webcam,Accessories,East,Enterprise,120,114.0,5,70,9,1026.0,396.0,38.6
4023,2024-08-20,P002,Laptop Pro,Electronics,North,Small Business,1200,1080.0,10,850,3,3240.0,690.0,21.3
4024,2024-09-08,P009,Headset,Accessories,East,Small Business,90,85.5,5,45,13,1111.5,526.5,47.37
4025,2024-06-26,P006,Standing Desk,Furniture,South,Small Business,600,420.0,30,390,13,5460.0,390.0,7.14
4026,2024-01-26,P008,Monitor 32 inch,Electronics,West,Enterprise,350,315.0,10,230,8,2520.0,680.0,26.98
4027,2024-07-11,P009,Headset,Accessories,South,Enterprise,90,81.0,10,45,3,243.0,108.0,44.44
4028,2024-03-02,P006,Standing Desk,Furniture,South,Consumer,600,540.0,10,390,3,1620.0,450.0,27.78
4029,2024-01-16,P008,Monitor 32 inch,Electronics,South,Consumer,350,315.0,10,230,4,1260.0,340.0,26.98
4030,2024-04-29,P005,Office Chair,Furniture,North,Small Business,250,225.0,10,140,7,1575.0,595.0,37.78
4031,2024-10-20,P010,Webcam,Accessories,North,Enterprise,120,114.0,5,70,12,1368.0,528.0,38.6
4032,2024-04-20,P006,Standing Desk,Furniture,East,Consumer,600,540.0,10,390,11,5940.0,1650.0,27.78
4033,2024-05-04,P009,Headset,Accessories,North,Consumer,90,67.5,25,45,11,742.5,247.5,33.33
4034,2024-04-09,P009,Headset,Accessories,South,Consumer,90,81.0,10,45,9,729.0,324.0,44.44
4035,2024-10-04,P002,Laptop Pro,Electronics,North,Consumer,1200,840.0,30,850,8,6720.0,-80.0,-1.19
4036,2024-03-27,P007,Monitor 24 inch,Electronics,South,Enterprise,180,171.0,5,110,8,1368.0,488.0,35.67
4037,2024-10-17,P006,Standing Desk,Furniture,West,Enterprise,600,570.0,5,390,5,2850.0,900.0,31.58
4038,2024-03-22,P004,Keyboard,Accessories,West,Consumer,65,52.0,20,30,5,260.0,110.0,42.31
4039,2024-05-25,P010,Webcam,Accessories,West,Consumer,120,120.0,0,70,7,840.0,350.0,41.67
4040,2024-04-21,P007,Monitor 24 inch,Electronics,East,Consumer,180,171.0,5,110,6,1026.0,366.0,35.67
4041,2024-08-15,P001,Laptop Basic,Electronics,South,Consumer,700,665.0,5,480,8,5320.0,1480.0,27.82
4042,2024-01-17,P002,Laptop Pro,Electronics,North,Consumer,1200,1200.0,0,850,12,14400.0,4200.0,29.17
4043,2024-04-07,P003,Wireless Mouse,Accessories,East,Small Business,40,36.0,10,18,5,180.0,90.0,50.0
4044,2024-05-27,P006,Standing Desk,Furniture,East,Small Business,600,510.0,15,390,7,3570.0,840.0,23.53
4045,2024-05-22,P006,Standing Desk,Furniture,East,Small Business,600,510.0,15,390,10,5100.0,1200.0,23.53
4046,2024-05-20,P002,Laptop Pro,Electronics,North,Enterprise,1200,1200.0,0,850,10,12000.0,3500.0,29.17
4047,2024-07-20,P002,Laptop Pro,Electronics,West,Small Business,1200,840.0,30,850,9,7560.0,-90.0,-1.19
4048,2024-04-18,P004,Keyboard,Accessories,North,Consumer,65,65.0,0,30,9,585.0,315.0,53.85
4049,2024-02-23,P009,Headset,Accessories,South,Consumer,90,76.5,15,45,8,612.0,252.0,41.18
4050,2024-07-30,P009,Headset,Accessories,West,Small Business,90,81.0,10,45,8,648.0,288.0,44.44
4051,2024-01-10,P001,Laptop Basic,Electronics,North,Small Business,700,525.0,25,480,14,7350.0,630.0,8.57
4052,2024-05-23,P001,Laptop Basic,Electronics,North,Consumer,700,630.0,10,480,4,2520.0,600.0,23.81
4053,2024-09-08,P005,Office Chair,Furniture,South,Consumer,250,187.5,25,140,8,1500.0,380.0,25.33
4054,2024-04-20,P002,Laptop Pro,Electronics,West,Consumer,1200,1020.0,15,850,5,5100.0,850.0,16.67
4055,2024-12-07,P002,Laptop Pro,Electronics,West,Consumer,1200,960.0,20,850,10,9600.0,1100.0,11.46
4056,2024-11-08,P009,Headset,Accessories,South,Enterprise,90,67.5,25,45,8,540.0,180.0,33.33
4057,2024-01-16,P003,Wireless Mouse,Accessories,East,Consumer,40,40.0,0,18,7,280.0,154.0,55.0
4058,2024-11-11,P004,Keyboard,Accessories,West,Consumer,65,61.75,5,30,7,432.25,222.25,51.42
4059,2024-11-15,P009,Headset,Accessories,South,Consumer,90,81.0,10,45,10,810.0,360.0,44.44
4060,2024-05-16,P008,Monitor 32 inch,Electronics,West,Small Business,350,332.5,5,230,15,4987.5,1537.5,30.83
4061,2024-02-17,P006,Standing Desk,Furniture,North,Consumer,600,450.0,25,390,7,3150.0,420.0,13.33
4062,2024-11-13,P008,Monitor 32 inch,Electronics,East,Small Business,350,262.5,25,230,10,2625.0,325.0,12.38
4063,2024-08-29,P004,Keyboard,Accessories,West,Small Business,65,58.5,10,30,7,409.5,199.5,48.72
4064,2024-07-22,P007,Monitor 24 inch,Electronics,West,Consumer,180,180.0,0,110,13,2340.0,910.0,38.89
4065,2024-01-14,P007,Monitor 24 inch,Electronics,West,Small Business,180,135.0,25,110,13,1755.0,325.0,18.52
4066,2024-05-14,P005,Office Chair,Furniture,South,Small Business,250,225.0,10,140,7,1575.0,595.0,37.78
4067,2024-09-05,P008,Monitor 32 inch,Electronics,West,Small Business,350,350.0,0,230,7,2450.0,840.0,34.29
4068,2024-07-27,P003,Wireless Mouse,Accessories,North,Consumer,40,34.0,15,18,5,170.0,80.0,47.06
4069,2024-03-28,P010,Webcam,Accessories,West,Consumer,120,114.0,5,70,11,1254.0,484.0,38.6
4070,2024-03-28,P004,Keyboard,Accessories,East,Enterprise,65,55.25,15,30,11,607.75,277.75,45.7
4071,2024-08-29,P006,Standing Desk,Furniture,East,Enterprise,600,540.0,10,390,7,3780.0,1050.0,27.78
4072,2024-05-06,P008,Monitor 32 inch,Electronics,East,Consumer,350,315.0,10,230,10,3150.0,850.0,26.98
4073,2024-12-25,P005,Office Chair,Furniture,East,Small Business,250,237.5,5,140,7,1662.5,682.5,41.05
4074,2024-04-17,P001,Laptop Basic,Electronics,North,Consumer,700,595.0,15,480,7,4165.0,805.0,19.33
4075,2024-12-03,P010,Webcam,Accessories,South,Small Business,120,114.0,5,70,11,1254.0,484.0,38.6
4076,2024-10-23,P003,Wireless Mouse,Accessories,East,Consumer,40,38.0,5,18,5,190.0,100.0,52.63
4077,2024-05-13,P008,Monitor 32 inch,Electronics,South,Small Business,350,332.5,5,230,9,2992.5,922.5,30.83
4078,2024-01-24,P009,Headset,Accessories,North,Small Business,90,90.0,0,45,6,540.0,270.0,50.0
4079,2024-09-04,P007,Monitor 24 inch,Electronics,North,Small Business,180,162.0,10,110,13,2106.0,676.0,32.1
4080,2024-01-12,P005,Office Chair,Furniture,East,Consumer,250,212.5,15,140,8,1700.0,580.0,34.12
4081,2024-07-25,P010,Webcam,Accessories,West,Small Business,120,96.0,20,70,7,672.0,182.0,27.08
4082,2024-12-17,P007,Monitor 24 inch,Electronics,West,Consumer,180,171.0,5,110,7,1197.0,427.0,35.67
4083,2024-04-24,P007,Monitor 24 inch,Electronics,South,Enterprise,180,180.0,0,110,4,720.0,280.0,38.89
4084,2024-07-17,P004,Keyboard,Accessories,North,Consumer,65,58.5,10,30,4,234.0,114.0,48.72
4085,2024-10-29,P003,Wireless Mouse,Accessories,West,Consumer,40,34.0,15,18,12,408.0,192.0,47.06
4086,2024-08-26,P005,Office Chair,Furniture,North,Small Business,250,237.5,5,140,5,1187.5,487.5,41.05
4087,2024-09-20,P005,Office Chair,Furniture,South,Consumer,250,237.5,5,140,6,1425.0,585.0,41.05
4088,2024-08-14,P003,Wireless Mouse,Accessories,North,Consumer,40,40.0,0,18,8,320.0,176.0,55.0
4089,2024-05-22,P003,Wireless Mouse,Accessories,South,Consumer,40,36.0,10,18,8,288.0,144.0,50.0
4090,2024-01-24,P004,Keyboard,Accessories,East,Consumer,65,65.0,0,30,8,520.0,280.0,53.85
4091,2024-07-10,P004,Keyboard,Accessories,South,Enterprise,65,52.0,20,30,10,520.0,220.0,42.31
4092,2024-09-02,P002,Laptop Pro,Electronics,South,Consumer,1200,960.0,20,850,12,11520.0,1320.0,11.46
4093,2024-03-12,P006,Standing Desk,Furniture,North,Small Business,600,540.0,10,390,8,4320.0,1200.0,27.78
4094,2024-04-03,P004,Keyboard,Accessories,West,Enterprise,65,58.5,10,30,3,175.5,85.5,48.72
4095,2024-08-14,P008,Monitor 32 inch,Electronics,West,Consumer,350,315.0,10,230,9,2835.0,765.0,26.98
4096,2024-07-12,P006,Standing Desk,Furniture,West,Enterprise,600,450.0,25,390,8,3600.0,480.0,13.33
4097,2024-11-12,P002,Laptop Pro,Electronics,East,Enterprise,1200,900.0,25,850,7,6300.0,350.0,5.56
4098,2024-11-25,P009,Headset,Accessories,East,Consumer,90,81.0,10,45,6,486.0,216.0,44.44
4099,2024-11-07,P004,Keyboard,Accessories,West,Consumer,65,52.0,20,30,13,676.0,286.0,42.31
4100,2024-10-05,P001,Laptop Basic,Electronics,East,Consumer,700,700.0,0,480,8,5600.0,1760.0,31.43
4101,2024-05-08,P004,Keyboard,Accessories,West,Enterprise,65,61.75,5,30,5,308.75,158.75,51.42
4102,2024-04-24,P007,Monitor 24 inch,Electronics,East,Consumer,180,162.0,10,110,9,1458.0,468.0,32.1
4103,2024-02-10,P004,Keyboard,Accessories,East,Small Business,65,61.75,5,30,11,679.25,349.25,51.42
4104,2024-06-10,P006,Standing Desk,Furniture,West,Consumer,600,540.0,10,390,5,2700.0,750.0,27.78
4105,2024-05-15,P008,Monitor 32 inch,Electronics,West,Consumer,350,315.0,10,230,12,3780.0,1020.0,26.98
4106,2024-07-13,P003,Wireless Mouse,Accessories,West,Consumer,40,34.0,15,18,4,136.0,64.0,47.06
4107,2024-10-29,P005,Office Chair,Furniture,East,Enterprise,250,237.5,5,140,8,1900.0,780.0,41.05
4108,2024-10-20,P010,Webcam,Accessories,North,Enterprise,120,108.0,10,70,10,1080.0,380.0,35.19
4109,2024-10-22,P010,Webcam,Accessories,South,Consumer,120,114.0,5,70,6,684.0,264.0,38.6
4110,2024-11-19,P010,Webcam,Accessories,West,Consumer,120,96.0,20,70,4,384.0,104.0,27.08
4111,2024-03-04,P010,Webcam,Accessories,North,Consumer,120,102.0,15,70,6,612.0,192.0,31.37
4112,2024-07-11,P003,Wireless Mouse,Accessories,West,Small Business,40,34.0,15,18,12,408.0,192.0,47.06
4113,2024-08-07,P010,Webcam,Accessories,South,Enterprise,120,108.0,10,70,9,972.0,342.0,35.19
4114,2024-06-14,P002,Laptop Pro,Electronics,North,Small Business,1200,840.0,30,850,4,3360.0,-40.0,-1.19
4115,2024-12-16,P002,Laptop Pro,Electronics,South,Small Business,1200,1140.0,5,850,13,14820.0,3770.0,25.44
4116,2024-08-24,P005,Office Chair,Furniture,South,Small Business,250,225.0,10,140,6,1350.0,510.0,37.78
4117,2024-05-11,P005,Office Chair,Furniture,South,Consumer,250,200.0,20,140,9,1800.0,540.0,30.0
4118,2024-03-20,P005,Office Chair,Furniture,North,Small Business,250,200.0,20,140,10,2000.0,600.0,30.0
4119,2024-03-15,P006,Standing Desk,Furniture,North,Small Business,600,600.0,0,390,10,6000.0,2100.0,35.0
4120,2024-08-20,P007,Monitor 24 inch,Electronics,East,Small Business,180,171.0,5,110,6,1026.0,366.0,35.67
4121,2024-07-25,P002,Laptop Pro,Electronics,South,Small Business,1200,1200.0,0,850,9,10800.0,3150.0,29.17
4122,2024-08-25,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,9,342.0,180.0,52.63
4123,2024-11-05,P010,Webcam,Accessories,South,Consumer,120,96.0,20,70,8,768.0,208.0,27.08
4124,2024-10-07,P003,Wireless Mouse,Accessories,East,Enterprise,40,32.0,20,18,13,416.0,182.0,43.75
4125,2024-01-30,P008,Monitor 32 inch,Electronics,West,Small Business,350,315.0,10,230,6,1890.0,510.0,26.98
4126,2024-10-19,P005,Office Chair,Furniture,East,Small Business,250,225.0,10,140,5,1125.0,425.0,37.78
4127,2024-08-05,P005,Office Chair,Furniture,North,Small Business,250,225.0,10,140,9,2025.0,765.0,37.78
4128,2024-01-29,P006,Standing Desk,Furniture,West,Small Business,600,540.0,10,390,9,4860.0,1350.0,27.78
4129,2024-03-21,P005,Office Chair,Furniture,South,Small Business,250,200.0,20,140,10,2000.0,600.0,30.0
4130,2024-11-19,P007,Monitor 24 inch,Electronics,West,Small Business,180,162.0,10,110,4,648.0,208.0,32.1
4131,2024-10-20,P007,Monitor 24 inch,Electronics,North,Enterprise,180,135.0,25,110,10,1350.0,250.0,18.52
4132,2024-04-01,P003,Wireless Mouse,Accessories,West,Enterprise,40,36.0,10,18,2,72.0,36.0,50.0
4133,2024-07-17,P004,Keyboard,Accessories,East,Small Business,65,58.5,10,30,7,409.5,199.5,48.72
4134,2024-10-06,P008,Monitor 32 inch,Electronics,East,Small Business,350,315.0,10,230,2,630.0,170.0,26.98
4135,2024-03-29,P009,Headset,Accessories,East,Consumer,90,67.5,25,45,5,337.5,112.5,33.33
4136,2024-04-20,P010,Webcam,Accessories,East,Consumer,120,120.0,0,70,12,1440.0,600.0,41.67
4137,2024-08-14,P005,Office Chair,Furniture,East,Enterprise,250,250.0,0,140,5,1250.0,550.0,44.0
4138,2024-02-27,P001,Laptop Basic,Electronics,North,Enterprise,700,700.0,0,480,1,700.0,220.0,31.43
4139,2024-06-17,P002,Laptop Pro,Electronics,East,Enterprise,1200,1020.0,15,850,9,9180.0,1530.0,16.67
4140,2024-12-07,P009,Headset,Accessories,West,Consumer,90,85.5,5,45,2,171.0,81.0,47.37
4141,2024-06-20,P004,Keyboard,Accessories,North,Small Business,65,61.75,5,30,3,185.25,95.25,51.42
4142,2024-05-23,P007,Monitor 24 inch,Electronics,South,Small Business,180,162.0,10,110,6,972.0,312.0,32.1
4143,2024-04-24,P002,Laptop Pro,Electronics,North,Small Business,1200,1140.0,5,850,4,4560.0,1160.0,25.44
4144,2024-06-09,P002,Laptop Pro,Electronics,West,Enterprise,1200,1020.0,15,850,8,8160.0,1360.0,16.67
4145,2024-01-22,P002,Laptop Pro,Electronics,West,Small Business,1200,960.0,20,850,7,6720.0,770.0,11.46
4146,2024-10-23,P003,Wireless Mouse,Accessories,South,Small Business,40,40.0,0,18,5,200.0,110.0,55.0
4147,2024-10-17,P001,Laptop Basic,Electronics,East,Enterprise,700,630.0,10,480,8,5040.0,1200.0,23.81
4148,2024-01-12,P002,Laptop Pro,Electronics,East,Enterprise,1200,1080.0,10,850,2,2160.0,460.0,21.3
4149,2024-03-12,P001,Laptop Basic,Electronics,East,Small Business,700,525.0,25,480,14,7350.0,630.0,8.57
4150,2024-07-28,P006,Standing Desk,Furniture,South,Enterprise,600,540.0,10,390,11,5940.0,1650.0,27.78
4151,2024-09-19,P002,Laptop Pro,Electronics,West,Consumer,1200,900.0,25,850,5,4500.0,250.0,5.56
4152,2024-08-06,P007,Monitor 24 inch,Electronics,North,Enterprise,180,144.0,20,110,10,1440.0,340.0,23.61
4153,2024-03-29,P007,Monitor 24 inch,Electronics,West,Small Business,180,162.0,10,110,9,1458.0,468.0,32.1
4154,2024-07-14,P004,Keyboard,Accessories,East,Consumer,65,61.75,5,30,9,555.75,285.75,51.42
4155,2024-11-09,P008,Monitor 32 inch,Electronics,East,Consumer,350,297.5,15,230,4,1190.0,270.0,22.69
4156,2024-03-12,P003,Wireless Mouse,Accessories,West,Enterprise,40,38.0,5,18,4,152.0,80.0,52.63
4157,2024-09-10,P005,Office Chair,Furniture,East,Consumer,250,212.5,15,140,5,1062.5,362.5,34.12
4158,2024-04-25,P001,Laptop Basic,Electronics,North,Enterprise,700,700.0,0,480,9,6300.0,1980.0,31.43
4159,2024-09-29,P008,Monitor 32 inch,Electronics,South,Consumer,350,332.5,5,230,6,1995.0,615.0,30.83
4160,2024-02-09,P009,Headset,Accessories,West,Small Business,90,90.0,0,45,1,90.0,45.0,50.0
4161,2024-07-08,P009,Headset,Accessories,West,Consumer,90,63.0,30,45,5,315.0,90.0,28.57
4162,2024-10-25,P009,Headset,Accessories,North,Small Business,90,85.5,5,45,11,940.5,445.5,47.37
4163,2024-04-11,P005,Office Chair,Furniture,South,Consumer,250,225.0,10,140,4,900.0,340.0,37.78
4164,2024-11-22,P006,Standing Desk,Furniture,West,Consumer,600,570.0,5,390,9,5130.0,1620.0,31.58
4165,2024-11-19,P003,Wireless Mouse,Accessories,North,Small Business,40,32.0,20,18,5,160.0,70.0,43.75
4166,2024-12-24,P007,Monitor 24 inch,Electronics,West,Enterprise,180,135.0,25,110,3,405.0,75.0,18.52
4167,2024-07-09,P001,Laptop Basic,Electronics,East,Enterprise,700,595.0,15,480,11,6545.0,1265.0,19.33
4168,2024-04-21,P006,Standing Desk,Furniture,West,Consumer,600,600.0,0,390,4,2400.0,840.0,35.0
4169,2024-05-23,P008,Monitor 32 inch,Electronics,South,Enterprise,350,297.5,15,230,12,3570.0,810.0,22.69
4170,2024-06-07,P004,Keyboard,Accessories,East,Consumer,65,45.5,30,30,7,318.5,108.5,34.07
4171,2024-08-03,P004,Keyboard,Accessories,North,Enterprise,65,48.75,25,30,8,390.0,150.0,38.46
4172,2024-10-20,P010,Webcam,Accessories,North,Small Business,120,108.0,10,70,10,1080.0,380.0,35.19
4173,2024-02-11,P001,Laptop Basic,Electronics,South,Enterprise,700,630.0,10,480,10,6300.0,1500.0,23.81
4174,2024-03-13,P010,Webcam,Accessories,West,Small Business,120,114.0,5,70,9,1026.0,396.0,38.6
4175,2024-11-06,P007,Monitor 24 inch,Electronics,South,Consumer,180,135.0,25,110,6,810.0,150.0,18.52
4176,2024-03-15,P005,Office Chair,Furniture,West,Consumer,250,250.0,0,140,9,2250.0,990.0,44.0
4177,2024-02-26,P003,Wireless Mouse,Accessories,South,Consumer,40,40.0,0,18,10,400.0,220.0,55.0
4178,2024-04-14,P004,Keyboard,Accessories,South,Small Business,65,52.0,20,30,3,156.0,66.0,42.31
4179,2024-08-02,P009,Headset,Accessories,South,Consumer,90,67.5,25,45,8,540.0,180.0,33.33
4180,2024-04-15,P001,Laptop Basic,Electronics,East,Consumer,700,700.0,0,480,1,700.0,220.0,31.43
4181,2024-03-21,P007,Monitor 24 inch,Electronics,East,Consumer,180,171.0,5,110,9,1539.0,549.0,35.67
4182,2024-11-29,P010,Webcam,Accessories,North,Small Business,120,108.0,10,70,4,432.0,152.0,35.19
